0	0	0	1	21	3883	38	312	0.98980	0.78659	0.00165	0.00491
0	0	0	1	22	3533	38	273	0.98881	0.77779	0.00180	0.00505
0	0	0	1	23	3222	28	260	0.99094	0.77075	0.00170	0.00518
0	0	0	1	24	2934	31	300	0.98886	0.76217	0.00199	0.00535
0	0	0	1	25	2603	18	316	0.99264	0.75656	0.00173	0.00547
0	0	0	1	26	2269	14	686	0.99273	0.75106	0.00194	0.00562
0	0	0	1	27	1569	22	618	0.98254	0.73794	0.00369	0.00618
0	0	0	1	28	929	12	443	0.98304	0.72543	0.00485	0.00705
0	0	0	1	29	474	5	284	0.98494	0.71450	0.00668	0.00847
0	0	0	1	30	185	3	182	.	.	.	.
0	0	0	2	1	9548	71	280	0.99245	0.99245	0.00089	0.00089
0	0	0	2	2	9197	109	264	0.98798	0.98052	0.00114	0.00144
0	0	0	2	3	8824	140	331	0.98383	0.96467	0.00136	0.00194
0	0	0	2	4	8353	132	322	0.98389	0.94912	0.00139	0.00233
0	0	0	2	5	7899	143	363	0.98147	0.93154	0.00154	0.00271
0	0	0	2	6	7393	116	404	0.98387	0.91651	0.00149	0.00301
0	0	0	2	7	6873	113	368	0.98311	0.90103	0.00158	0.00329
0	0	0	2	8	6392	111	371	0.98212	0.88491	0.00168	0.00357
0	0	0	2	9	5910	82	453	0.98557	0.87214	0.00158	0.00379
0	0	0	2	10	5375	78	425	0.98489	0.85897	0.00170	0.00401
0	0	0	2	11	4872	85	420	0.98177	0.84331	0.00196	0.00428
0	0	0	2	12	4367	69	419	0.98340	0.82931	0.00198	0.00453
0	0	0	2	13	3879	64	377	0.98266	0.81493	0.00215	0.00480
0	0	0	2	14	3438	58	405	0.98207	0.80032	0.00233	0.00508
0	0	0	2	15	2975	42	383	0.98491	0.78824	0.00231	0.00533
0	0	0	2	16	2550	41	324	0.98283	0.77471	0.00266	0.00565
0	0	0	2	17	2185	39	301	0.98083	0.75986	0.00304	0.00602
0	0	0	2	18	1845	32	275	0.98126	0.74562	0.00328	0.00641
0	0	0	2	19	1538	20	251	0.98584	0.73506	0.00314	0.00674
0	0	0	2	20	1267	13	222	0.98875	0.72680	0.00310	0.00704
0	0	0	2	21	1032	18	192	0.98077	0.71282	0.00449	0.00764
0	0	0	2	22	822	11	151	0.98526	0.70231	0.00441	0.00816
0	0	0	2	23	660	9	157	0.98452	0.69144	0.00512	0.00880
0	0	0	2	24	494	7	105	0.98414	0.68048	0.00594	0.00959
0	0	0	2	25	382	1	101	0.99698	0.67843	0.00301	0.00977
0	0	0	2	26	280	4	137	0.98109	0.66560	0.00937	0.01150
0	0	0	2	27	139	0	73	1.00000	0.66560	0.00000	0.01150
0	0	0	2	28	66	0	43	1.00000	0.66560	0.00000	0.01150
0	0	0	2	29	23	0	16	1.00000	0.66560	0.00000	0.01150
0	0	0	2	30	7	0	7	.	.	.	.
0	0	1	0	1	17094	46	56	0.99730	0.99730	0.00040	0.00040
0	0	1	0	2	16992	197	77	0.98838	0.98572	0.00082	0.00091
0	0	1	0	3	16718	249	54	0.98508	0.97101	0.00094	0.00129
0	0	1	0	4	16415	233	84	0.98577	0.95719	0.00093	0.00156
0	0	1	0	5	16098	207	74	0.98711	0.94486	0.00089	0.00176
0	0	1	0	6	15817	164	69	0.98961	0.93504	0.00081	0.00190
0	0	1	0	7	15584	144	79	0.99074	0.92638	0.00077	0.00201
0	0	1	0	8	15361	155	72	0.98989	0.91701	0.00081	0.00213
0	0	1	0	9	15134	118	85	0.99218	0.90984	0.00072	0.00221
0	0	1	0	10	14931	101	84	0.99322	0.90366	0.00067	0.00228
0	0	1	0	11	14746	97	97	0.99340	0.89770	0.00067	0.00234
0	0	1	0	12	14552	121	115	0.99165	0.89021	0.00076	0.00242
0	0	1	0	13	14316	104	127	0.99270	0.88371	0.00071	0.00249
0	0	1	0	14	14085	97	140	0.99308	0.87759	0.00070	0.00255
0	0	1	0	15	13848	96	165	0.99303	0.87147	0.00071	0.00260
0	0	1	0	16	13587	76	163	0.99437	0.86657	0.00064	0.00265
0	0	1	0	17	13348	95	190	0.99283	0.86036	0.00073	0.00271
0	0	1	0	18	13063	67	171	0.99484	0.85592	0.00063	0.00275
0	0	1	0	19	12825	86	219	0.99324	0.85013	0.00073	0.00280
0	0	1	0	20	12520	62	272	0.99499	0.84587	0.00063	0.00283
0	0	1	0	21	12186	66	2791	0.99388	0.84070	0.00075	0.00289
0	0	1	0	22	9329	42	2613	0.99476	0.83630	0.00081	0.00295
0	0	1	0	23	6674	22	2415	0.99598	0.83293	0.00086	0.00303
0	0	1	0	24	4237	15	2261	0.99517	0.82891	0.00124	0.00318
0	0	1	0	25	1961	4	1957	.	.	.	.
0	0	1	1	1	10043	29	102	0.99710	0.99710	0.00054	0.00054
0	0	1	1	2	9912	78	111	0.99209	0.98921	0.00089	0.00104
0	0	1	1	3	9723	108	123	0.98882	0.97815	0.00107	0.00147
0	0	1	1	4	9492	85	130	0.99098	0.96933	0.00097	0.00174
0	0	1	1	5	9277	114	148	0.98761	0.95732	0.00115	0.00205
0	0	1	1	6	9015	104	145	0.98837	0.94619	0.00113	0.00230
0	0	1	1	7	8766	82	157	0.99056	0.93726	0.00104	0.00248
0	0	1	1	8	8527	81	174	0.99040	0.92826	0.00106	0.00265
0	0	1	1	9	8272	81	178	0.99010	0.91907	0.00109	0.00282
0	0	1	1	10	8013	77	208	0.99026	0.91013	0.00110	0.00297
0	0	1	1	11	7728	89	214	0.98832	0.89950	0.00123	0.00314
0	0	1	1	12	7425	69	231	0.99056	0.89101	0.00113	0.00327
0	0	1	1	13	7125	68	255	0.99028	0.88235	0.00117	0.00340
0	0	1	1	14	6802	63	240	0.99057	0.87403	0.00118	0.00353
0	0	1	1	15	6499	63	268	0.99010	0.86538	0.00124	0.00366
0	0	1	1	16	6168	59	267	0.99022	0.85692	0.00127	0.00379
0	0	1	1	17	5842	52	316	0.99085	0.84908	0.00126	0.00390
0	0	1	1	18	5474	51	293	0.99043	0.84095	0.00133	0.00403
0	0	1	1	19	5130	37	297	0.99257	0.83470	0.00122	0.00413
0	0	1	1	20	4796	29	349	0.99372	0.82947	0.00116	0.00421
0	0	1	1	21	4418	36	1221	0.99054	0.82162	0.00157	0.00437
0	0	1	1	22	3161	27	1004	0.98985	0.81328	0.00194	0.00461
0	0	1	1	23	2130	11	851	0.99355	0.80803	0.00194	0.00485
0	0	1	1	24	1268	6	688	0.99351	0.80278	0.00264	0.00527
0	0	1	1	25	574	2	572	.	.	.	.
0	0	1	2	1	12087	78	272	0.99347	0.99347	0.00074	0.00074
0	0	1	2	2	11737	137	352	0.98815	0.98170	0.00101	0.00124
0	0	1	2	3	11248	168	384	0.98480	0.96678	0.00116	0.00167
0	0	1	2	4	10696	156	437	0.98511	0.95239	0.00118	0.00200
0	0	1	2	5	10103	139	433	0.98594	0.93900	0.00118	0.00227
0	0	1	2	6	9531	119	460	0.98721	0.92698	0.00117	0.00250
0	0	1	2	7	8952	119	519	0.98631	0.91429	0.00125	0.00272
0	0	1	2	8	8314	104	514	0.98709	0.90249	0.00126	0.00292
0	0	1	2	9	7696	106	543	0.98572	0.88961	0.00138	0.00314
0	0	1	2	10	7047	94	546	0.98612	0.87726	0.00142	0.00334
0	0	1	2	11	6407	90	553	0.98532	0.86438	0.00154	0.00356
0	0	1	2	12	5764	69	517	0.98747	0.85355	0.00150	0.00374
0	0	1	2	13	5178	71	501	0.98559	0.84125	0.00170	0.00396
0	0	1	2	14	4606	61	488	0.98602	0.82949	0.00178	0.00419
0	0	1	2	15	4057	56	452	0.98538	0.81736	0.00194	0.00443
0	0	1	2	16	3549	45	466	0.98643	0.80627	0.00201	0.00467
0	0	1	2	17	3038	46	422	0.98373	0.79315	0.00238	0.00497
0	0	1	2	18	2570	24	419	0.98983	0.78509	0.00206	0.00519
0	0	1	2	19	2127	17	363	0.99126	0.77823	0.00211	0.00540
0	0	1	2	20	1747	19	325	0.98801	0.76889	0.00273	0.00575
0	0	1	2	21	1403	16	524	0.98598	0.75811	0.00348	0.00627
0	0	1	2	22	863	12	362	0.98240	0.74477	0.00503	0.00724
0	0	1	2	23	489	5	257	0.98613	0.73444	0.00616	0.00849
0	0	1	2	24	227	2	138	0.98734	0.72515	0.00889	0.01063
0	0	1	2	25	87	0	87	.	.	.	.
0	0	2	0	1	21222	41	65	0.99807	0.99807	0.00030	0.00030
0	0	2	0	2	21116	201	74	0.99046	0.98855	0.00067	0.00073
0	0	2	0	3	20841	214	80	0.98971	0.97838	0.00070	0.00100
0	0	2	0	4	20547	256	81	0.98752	0.96616	0.00078	0.00125
0	0	2	0	5	20210	206	100	0.98978	0.95629	0.00071	0.00141
0	0	2	0	6	19904	189	132	0.99047	0.94718	0.00069	0.00155
0	0	2	0	7	19583	165	91	0.99155	0.93918	0.00065	0.00165
0	0	2	0	8	19327	156	117	0.99190	0.93158	0.00065	0.00175
0	0	2	0	9	19054	147	134	0.99226	0.92437	0.00064	0.00183
0	0	2	0	10	18773	144	140	0.99230	0.91725	0.00064	0.00191
0	0	2	0	11	18489	97	163	0.99473	0.91241	0.00053	0.00196
0	0	2	0	12	18229	102	146	0.99438	0.90729	0.00055	0.00202
0	0	2	0	13	17981	131	214	0.99267	0.90064	0.00064	0.00208
0	0	2	0	14	17636	93	247	0.99469	0.89586	0.00055	0.00213
0	0	2	0	15	17296	99	274	0.99423	0.89069	0.00058	0.00218
0	0	2	0	16	16923	88	3819	0.99414	0.88547	0.00062	0.00224
0	0	2	0	17	13016	57	3673	0.99490	0.88095	0.00067	0.00231
0	0	2	0	18	9286	51	3339	0.99330	0.87505	0.00093	0.00243
0	0	2	0	19	5896	29	3102	0.99333	0.86921	0.00124	0.00265
0	0	2	0	20	2765	1	2764	.	.	.	.
0	0	2	1	1	10619	44	78	0.99584	0.99584	0.00063	0.00063
0	0	2	1	2	10497	67	92	0.99359	0.98946	0.00078	0.00100
0	0	2	1	3	10338	102	122	0.99007	0.97964	0.00098	0.00138
0	0	2	1	4	10114	93	122	0.99075	0.97057	0.00095	0.00166
0	0	2	1	5	9899	69	152	0.99298	0.96376	0.00084	0.00184
0	0	2	1	6	9678	67	168	0.99302	0.95703	0.00085	0.00200
0	0	2	1	7	9443	70	172	0.99252	0.94987	0.00089	0.00216
0	0	2	1	8	9201	62	196	0.99319	0.94340	0.00086	0.00230
0	0	2	1	9	8943	86	181	0.99029	0.93423	0.00104	0.00248
0	0	2	1	10	8676	65	194	0.99242	0.92715	0.00094	0.00261
0	0	2	1	11	8417	69	210	0.99170	0.91946	0.00100	0.00275
0	0	2	1	12	8138	66	210	0.99178	0.91190	0.00101	0.00288
0	0	2	1	13	7862	52	266	0.99327	0.90577	0.00093	0.00298
0	0	2	1	14	7544	49	259	0.99339	0.89978	0.00094	0.00308
0	0	2	1	15	7236	50	307	0.99294	0.89343	0.00099	0.00319
0	0	2	1	16	6879	43	1683	0.99288	0.88707	0.00108	0.00331
0	0	2	1	17	5153	33	1524	0.99248	0.88040	0.00130	0.00348
0	0	2	1	18	3596	24	1389	0.99173	0.87312	0.00168	0.00376
0	0	2	1	19	2183	17	1129	0.98950	0.86395	0.00253	0.00433
0	0	2	1	20	1037	1	1036	.	.	.	.
0	0	2	2	1	14003	87	311	0.99372	0.99372	0.00067	0.00067
0	0	2	2	2	13605	153	435	0.98857	0.98236	0.00092	0.00113
0	0	2	2	3	13017	156	426	0.98782	0.97039	0.00097	0.00147
0	0	2	2	4	12435	131	453	0.98927	0.95998	0.00093	0.00171
0	0	2	2	5	11851	126	512	0.98913	0.94955	0.00096	0.00193
0	0	2	2	6	11213	111	547	0.98985	0.93991	0.00096	0.00211
0	0	2	2	7	10555	124	567	0.98793	0.92857	0.00108	0.00232
0	0	2	2	8	9864	95	609	0.99006	0.91934	0.00101	0.00248
0	0	2	2	9	9160	97	631	0.98903	0.90926	0.00111	0.00266
0	0	2	2	10	8432	98	621	0.98793	0.89828	0.00121	0.00285
0	0	2	2	11	7713	81	627	0.98905	0.88845	0.00121	0.00302
0	0	2	2	12	7005	79	614	0.98821	0.87797	0.00132	0.00321
0	0	2	2	13	6312	63	632	0.98949	0.86875	0.00132	0.00338
0	0	2	2	14	5617	54	625	0.98982	0.85990	0.00138	0.00355
0	0	2	2	15	4938	44	612	0.99050	0.85173	0.00143	0.00372
0	0	2	2	16	4282	40	1378	0.98887	0.84225	0.00175	0.00397
0	0	2	2	17	2864	27	1082	0.98838	0.83246	0.00222	0.00435
0	0	2	2	18	1755	19	842	0.98576	0.82061	0.00324	0.00507
0	0	2	2	19	894	3	542	0.99518	0.81665	0.00277	0.00553
0	0	2	2	20	349	3	346	.	.	.	.
0	0	3	0	1	65952	122	913	0.99814	0.99814	0.00017	0.00017
0	0	3	0	2	64917	350	5306	0.99438	0.99253	0.00030	0.00034
0	0	3	0	3	59261	445	5084	0.99215	0.98474	0.00037	0.00050
0	0	3	0	4	53732	404	4901	0.99212	0.97698	0.00039	0.00063
0	0	3	0	5	48427	340	4756	0.99262	0.96977	0.00040	0.00074
0	0	3	0	6	43331	284	4837	0.99306	0.96304	0.00041	0.00083
0	0	3	0	7	38210	197	4555	0.99452	0.95776	0.00039	0.00091
0	0	3	0	8	33458	193	4451	0.99382	0.95184	0.00044	0.00100
0	0	3	0	9	28814	134	4431	0.99496	0.94704	0.00043	0.00108
0	0	3	0	10	24249	120	4430	0.99455	0.94189	0.00050	0.00117
0	0	3	0	11	19699	88	4098	0.99501	0.93719	0.00053	0.00126
0	0	3	0	12	15513	73	3817	0.99463	0.93216	0.00063	0.00139
0	0	3	0	13	11623	53	4028	0.99448	0.92702	0.00076	0.00155
0	0	3	0	14	7542	22	3780	0.99611	0.92341	0.00083	0.00172
0	0	3	0	15	3740	4	3736	.	.	.	.
0	0	3	1	1	34521	90	486	0.99737	0.99737	0.00028	0.00028
0	0	3	1	2	33945	148	3414	0.99541	0.99280	0.00038	0.00047
0	0	3	1	3	30383	177	3279	0.99384	0.98668	0.00046	0.00065
0	0	3	1	4	26927	173	3129	0.99318	0.97995	0.00052	0.00082
0	0	3	1	5	23625	142	2863	0.99360	0.97368	0.00054	0.00097
0	0	3	1	6	20620	122	2786	0.99365	0.96750	0.00057	0.00112
0	0	3	1	7	17712	95	2513	0.99423	0.96192	0.00059	0.00125
0	0	3	1	8	15104	83	2338	0.99404	0.95619	0.00065	0.00139
0	0	3	1	9	12683	46	2096	0.99605	0.95241	0.00058	0.00149
0	0	3	1	10	10541	53	1846	0.99449	0.94716	0.00075	0.00165
0	0	3	1	11	8642	43	1814	0.99444	0.94189	0.00085	0.00182
0	0	3	1	12	6785	36	1769	0.99390	0.93615	0.00101	0.00205
0	0	3	1	13	4980	17	1886	0.99579	0.93221	0.00102	0.00225
0	0	3	1	14	3077	9	1626	0.99602	0.92850	0.00132	0.00256
0	0	3	1	15	1442	3	1439	.	.	.	.
0	0	3	2	1	34958	260	860	0.99247	0.99247	0.00047	0.00047
0	0	3	2	2	33838	304	3348	0.99055	0.98309	0.00054	0.00071
0	0	3	2	3	30186	319	3310	0.98882	0.97210	0.00062	0.00093
0	0	3	2	4	26557	262	3109	0.98952	0.96191	0.00064	0.00111
0	0	3	2	5	23186	219	2996	0.98990	0.95220	0.00068	0.00128
0	0	3	2	6	19971	191	2836	0.98971	0.94240	0.00074	0.00145
0	0	3	2	7	16944	159	2596	0.98984	0.93282	0.00080	0.00162
0	0	3	2	8	14189	118	2445	0.99090	0.92433	0.00083	0.00179
0	0	3	2	9	11626	108	2211	0.98973	0.91484	0.00098	0.00199
0	0	3	2	10	9307	82	2017	0.99012	0.90580	0.00109	0.00220
0	0	3	2	11	7208	61	1804	0.99033	0.89704	0.00123	0.00245
0	0	3	2	12	5343	50	1662	0.98892	0.88710	0.00156	0.00280
0	0	3	2	13	3631	29	1463	0.99000	0.87823	0.00185	0.00322
0	0	3	2	14	2139	12	1225	0.99214	0.87132	0.00226	0.00376
0	0	3	2	15	902	3	899	.	.	.	.
0	1	0	0	1	9914	199	61	0.97987	0.97987	0.00141	0.00141
0	1	0	0	2	9654	691	62	0.92819	0.90950	0.00263	0.00289
0	1	0	0	3	8901	738	49	0.91686	0.83389	0.00293	0.00376
0	1	0	0	4	8114	555	50	0.93139	0.77667	0.00281	0.00421
0	1	0	0	5	7509	427	42	0.94298	0.73238	0.00268	0.00449
0	1	0	0	6	7040	326	52	0.95352	0.69834	0.00251	0.00466
0	1	0	0	7	6662	268	39	0.95965	0.67017	0.00241	0.00478
0	1	0	0	8	6355	235	33	0.96292	0.64532	0.00237	0.00487
0	1	0	0	9	6087	199	46	0.96718	0.62414	0.00229	0.00493
0	1	0	0	10	5842	168	43	0.97114	0.60613	0.00219	0.00498
0	1	0	0	11	5631	150	43	0.97326	0.58992	0.00215	0.00502
0	1	0	0	12	5438	137	51	0.97469	0.57499	0.00213	0.00505
0	1	0	0	13	5250	125	50	0.97608	0.56123	0.00211	0.00508
0	1	0	0	14	5075	91	47	0.98199	0.55112	0.00187	0.00510
0	1	0	0	15	4937	92	52	0.98127	0.54080	0.00193	0.00512
0	1	0	0	16	4793	65	61	0.98635	0.53342	0.00168	0.00513
0	1	0	0	17	4667	84	64	0.98188	0.52375	0.00196	0.00514
0	1	0	0	18	4519	79	74	0.98237	0.51452	0.00197	0.00515
0	1	0	0	19	4366	64	73	0.98522	0.50691	0.00183	0.00517
0	1	0	0	20	4229	67	76	0.98401	0.49881	0.00194	0.00518
0	1	0	0	21	4086	63	73	0.98444	0.49105	0.00194	0.00519
0	1	0	0	22	3950	66	76	0.98313	0.48276	0.00206	0.00520
0	1	0	0	23	3808	44	88	0.98831	0.47712	0.00175	0.00521
0	1	0	0	24	3676	38	87	0.98954	0.47213	0.00169	0.00522
0	1	0	0	25	3551	41	118	0.98826	0.46659	0.00182	0.00523
0	1	0	0	26	3392	32	766	0.98937	0.46162	0.00187	0.00524
0	1	0	0	27	2594	25	725	0.98880	0.45645	0.00223	0.00529
0	1	0	0	28	1844	16	715	0.98924	0.45154	0.00268	0.00537
0	1	0	0	29	1113	6	612	0.99257	0.44818	0.00302	0.00550
0	1	0	0	30	495	2	493	.	.	.	.
0	1	0	1	1	5067	97	86	0.98069	0.98069	0.00194	0.00194
0	1	0	1	2	4884	266	70	0.94514	0.92690	0.00327	0.00369
0	1	0	1	3	4548	288	63	0.93623	0.86779	0.00364	0.00483
0	1	0	1	4	4197	242	85	0.94175	0.81724	0.00363	0.00553
0	1	0	1	5	3870	207	67	0.94604	0.77315	0.00365	0.00602
0	1	0	1	6	3596	150	71	0.95787	0.74058	0.00337	0.00633
0	1	0	1	7	3375	156	82	0.95321	0.70592	0.00366	0.00661
0	1	0	1	8	3137	120	56	0.96140	0.67868	0.00345	0.00681
0	1	0	1	9	2961	121	75	0.95861	0.65059	0.00368	0.00699
0	1	0	1	10	2765	103	78	0.96222	0.62600	0.00365	0.00713
0	1	0	1	11	2584	90	80	0.96462	0.60386	0.00366	0.00725
0	1	0	1	12	2414	60	66	0.97480	0.58864	0.00321	0.00733
0	1	0	1	13	2288	60	89	0.97326	0.57290	0.00341	0.00741
0	1	0	1	14	2139	49	78	0.97667	0.55953	0.00329	0.00748
0	1	0	1	15	2012	54	83	0.97260	0.54420	0.00368	0.00756
0	1	0	1	16	1875	57	102	0.96875	0.52719	0.00407	0.00765
0	1	0	1	17	1716	35	94	0.97903	0.51614	0.00351	0.00772
0	1	0	1	18	1587	30	80	0.98061	0.50613	0.00351	0.00778
0	1	0	1	19	1477	34	89	0.97627	0.49411	0.00402	0.00786
0	1	0	1	20	1354	34	83	0.97410	0.48131	0.00438	0.00796
0	1	0	1	21	1237	25	92	0.97901	0.47121	0.00415	0.00805
0	1	0	1	22	1120	14	107	0.98687	0.46503	0.00349	0.00811
0	1	0	1	23	999	19	94	0.98004	0.45574	0.00453	0.00822
0	1	0	1	24	886	21	88	0.97506	0.44438	0.00537	0.00838
0	1	0	1	25	777	12	84	0.98367	0.43712	0.00467	0.00850
0	1	0	1	26	681	9	204	0.98446	0.43033	0.00514	0.00867
0	1	0	1	27	468	7	140	0.98241	0.42276	0.00659	0.00898
0	1	0	1	28	321	1	137	0.99604	0.42109	0.00395	0.00909
0	1	0	1	29	183	4	109	0.96887	0.40798	0.01532	0.01092
0	1	0	1	30	70	0	70	.	.	.	.
0	1	0	2	1	4860	181	190	0.96201	0.96201	0.00277	0.00277
0	1	0	2	2	4489	264	176	0.94001	0.90431	0.00358	0.00432
0	1	0	2	3	4049	242	183	0.93885	0.84901	0.00381	0.00532
0	1	0	2	4	3624	211	185	0.94025	0.79828	0.00399	0.00604
0	1	0	2	5	3228	193	150	0.93879	0.74942	0.00427	0.00662
0	1	0	2	6	2885	148	157	0.94727	0.70990	0.00422	0.00702
0	1	0	2	7	2580	99	174	0.96029	0.68171	0.00391	0.00729
0	1	0	2	8	2307	115	142	0.94857	0.64665	0.00467	0.00761
0	1	0	2	9	2050	86	163	0.95631	0.61840	0.00461	0.00787
0	1	0	2	10	1801	72	139	0.95842	0.59268	0.00480	0.00810
0	1	0	2	11	1590	52	143	0.96576	0.57238	0.00467	0.00830
0	1	0	2	12	1395	48	149	0.96365	0.55158	0.00515	0.00852
0	1	0	2	13	1198	39	130	0.96558	0.53259	0.00542	0.00876
0	1	0	2	14	1029	31	131	0.96783	0.51546	0.00568	0.00900
0	1	0	2	15	867	31	93	0.96222	0.49598	0.00666	0.00931
0	1	0	2	16	743	21	109	0.96950	0.48085	0.00655	0.00960
0	1	0	2	17	613	17	80	0.97033	0.46659	0.00709	0.00992
0	1	0	2	18	516	12	84	0.97468	0.45478	0.00722	0.01023
0	1	0	2	19	420	14	72	0.96354	0.43819	0.00956	0.01078
0	1	0	2	20	334	6	58	0.98033	0.42957	0.00795	0.01113
0	1	0	2	21	270	1	55	0.99588	0.42780	0.00412	0.01122
0	1	0	2	22	214	5	53	0.97333	0.41640	0.01177	0.01202
0	1	0	2	23	156	3	38	0.97810	0.40728	0.01250	0.01286
0	1	0	2	24	115	1	22	0.99038	0.40336	0.00957	0.01332
0	1	0	2	25	92	1	24	0.98750	0.39832	0.01242	0.01408
0	1	0	2	26	67	0	35	1.00000	0.39832	0.00000	0.01408
0	1	0	2	27	32	0	17	1.00000	0.39832	0.00000	0.01408
0	1	0	2	28	15	0	5	1.00000	0.39832	0.00000	0.01408
0	1	0	2	29	10	0	7	1.00000	0.39832	0.00000	0.01408
0	1	0	2	30	3	0	3	.	.	.	.
0	1	1	0	1	10129	172	46	0.98298	0.98298	0.00129	0.00129
0	1	1	0	2	9911	588	33	0.94057	0.92456	0.00238	0.00263
0	1	1	0	3	9290	606	44	0.93461	0.86411	0.00257	0.00342
0	1	1	0	4	8640	484	46	0.94383	0.81558	0.00248	0.00387
0	1	1	0	5	8110	384	47	0.95251	0.77685	0.00237	0.00416
0	1	1	0	6	7679	317	38	0.95862	0.74470	0.00228	0.00436
0	1	1	0	7	7324	304	46	0.95836	0.71369	0.00234	0.00453
0	1	1	0	8	6974	204	46	0.97065	0.69274	0.00202	0.00463
0	1	1	0	9	6724	153	52	0.97716	0.67692	0.00183	0.00470
0	1	1	0	10	6519	159	40	0.97553	0.66036	0.00192	0.00476
0	1	1	0	11	6320	146	57	0.97679	0.64504	0.00190	0.00482
0	1	1	0	12	6117	120	64	0.98028	0.63231	0.00178	0.00486
0	1	1	0	13	5933	119	59	0.97984	0.61957	0.00183	0.00490
0	1	1	0	14	5755	105	78	0.98163	0.60819	0.00178	0.00494
0	1	1	0	15	5572	91	55	0.98359	0.59821	0.00171	0.00496
0	1	1	0	16	5426	97	81	0.98199	0.58743	0.00181	0.00499
0	1	1	0	17	5248	77	70	0.98523	0.57875	0.00167	0.00502
0	1	1	0	18	5101	73	85	0.98557	0.57040	0.00168	0.00504
0	1	1	0	19	4943	68	92	0.98611	0.56248	0.00167	0.00506
0	1	1	0	20	4783	67	114	0.98582	0.55451	0.00172	0.00508
0	1	1	0	21	4602	45	1078	0.98892	0.54837	0.00164	0.00511
0	1	1	0	22	3479	36	935	0.98805	0.54181	0.00198	0.00516
